0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,088,"Exports",02,"(1000 60 KG BAGS)",30.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,057,"Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,056,"Other Production",02,"(1000 60 KG BAGS)",20.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,028,"Production",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,107,"Roast & Ground Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,075,"Roast & Ground Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,053,"Robusta Production",02,"(1000 60 KG BAGS)",44.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,141,"Rst,Ground Dom. Consum",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,154,"Soluble Dom. Cons.",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,114,"Soluble Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,082,"Soluble Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,178,"Total Distribution",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,086,"Total Supply",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,029,"Arabica Production",02,"(1000 60 KG BAGS)",2.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,090,"Bean Exports",02,"(1000 60 KG BAGS)",25.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,058,"Bean Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,020,"Beginning Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,125,"Domestic Consumption",02,"(1000 60 KG BAGS)",31.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,176,"Ending Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,088,"Exports",02,"(1000 60 KG BAGS)",25.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,057,"Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,056,"Other Production",02,"(1000 60 KG BAGS)",17.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,028,"Production",02,"(1000 60 KG BAGS)",56.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,107,"Roast & Ground Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,075,"Roast & Ground Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,053,"Robusta Production",02,"(1000 60 KG BAGS)",37.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,141,"Rst,Ground Dom. Consum",02,"(1000 60 KG BAGS)",31.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,154,"Soluble Dom. Cons.",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,114,"Soluble Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,082,"Soluble Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,178,"Total Distribution",02,"(1000 60 KG BAGS)",56.0000
0711100,"Coffee, Green",VM,"Vietnam",1970,1970,00,086,"Total Supply",02,"(1000 60 KG BAGS)",56.0000
0711100,"Coffee, Green",VM,"Vietnam",1971,1971,00,029,"Arabica Production",02,"(1000 60 KG BAGS)",2.0000
0711100,"Coffee, Green",VM,"Vietnam",1971,1971,00,090,"Bean Exports",02,"(1000 60 KG BAGS)",20.0000
0711100,"Coffee, Green",VM,"Vietnam",1971,1971,00,058,"Bean Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1971,1971,00,020,"Beginning Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1971,1971,00,125,"Domestic Consumption",02,"(1000 60 KG BAGS)",31.0000
0711100,"Coffee, Green",VM,"Vietnam",1971,1971,00,176,"Ending Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1971,1971,00,088,"Exports",02,"(1000 60 KG BAGS)",20.0000
0711100,"Coffee, Green",VM,"Vietnam",1971,1971,00,057,"Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1971,1971,00,056,"Other Production",02,"(1000 60 KG BAGS)",15.0000
0711100,"Coffee, Green",VM,"Vietnam",1971,1971,00,028,"Production",02,"(1000 60 KG BAGS)",51.0000
